 112_822        20:42:55    0:15:04 14.365 12.006 11.154 10.892 10.756  2.359  0.853  1.115  1.251  0.262  0.398
 MARK_A2        20:43:54  -10:45:32 16.065 14.793 14.324 14.190 14.134  1.272  0.469  0.603  0.659  0.134  0.190
 MARK_A1        20:43:58  -10:47:11 17.253 16.132 15.723 15.587 15.530  1.121  0.409  0.545  0.603  0.136  0.193
 MARK_A         20:43:59  -10:47:42 12.539 13.002 13.487 13.839 14.085 -0.464 -0.484 -0.837 -1.083 -0.353 -0.599
 MARK_A3        20:44:02  -10:45:39 17.262 15.223 14.468 14.199 14.057  2.038  0.755  1.025  1.166  0.270  0.411
 WOLF_918       21:11:30  -13:08:22 14.306 11.585 10.246  9.410  8.916  2.721  1.339  2.175  2.669  0.836  1.330
 G26_7          21:31:16   -9:47:28 15.664 12.820 11.297  9.644  8.982  2.844  1.522  3.175  3.837  1.653  2.315
 113_440        21:40:35    0:41:45 13.403 12.033 11.594 11.481 11.437  1.370  0.439  0.552  0.595  0.113  0.157
 113_221        21:40:36    0:21:00 14.874 12.528 11.676 11.426 11.297  2.346  0.853  1.103  1.232  0.250  0.379
 113_L1         21:40:47    0:28:32 18.930 16.162 14.982 14.503 14.232  2.768  1.180  1.659  1.930  0.479  0.750
 113_337        21:40:49    0:27:55 15.501 14.396 14.081 13.986 13.954  1.105  0.315  0.409  0.441  0.094  0.126
 113_339        21:40:56    0:27:57 13.541 12.448 12.082 11.972 11.930  1.093  0.366  0.476  0.518  0.110  0.152
 113_233        21:40:59    0:22:00 13.858 12.585 12.239 12.153 12.127  1.272  0.346  0.432  0.458  0.086  0.112
 113_342        21:41:00    0:27:34 13.427 11.326 10.491 10.218 10.075  2.100  0.836  1.108  1.251  0.273  0.416
 113_239        21:41:07    0:22:32 14.417 13.207 12.895 12.805 12.775  1.210  0.312  0.402  0.432  0.090  0.120
 113_241        21:41:09    0:25:50 18.128 14.985 13.803 13.252 12.936  3.144  1.181  1.732  2.048  0.551  0.867
 113_245        21:41:13    0:21:51 17.191 15.897 15.467 15.386 15.362  1.295  0.429  0.511  0.535  0.082  0.106
 113_459        21:41:15    0:43:04 13.420 12.305 11.973 11.896 11.875  1.115  0.332  0.408  0.429  0.077  0.098
 113_250        21:41:24    0:20:41 14.459 13.323 13.023 12.943 12.920  1.136  0.300  0.380  0.403  0.080  0.102
 113_466        21:41:28    0:40:14 11.277 10.138  9.892  9.845  9.843  1.139  0.247  0.293  0.295  0.046  0.048
 113_259        21:41:44    0:17:37 15.116 12.291 11.267 10.965 10.804  2.825  1.024  1.326  1.487  0.302  0.463
 113_260        21:41:48    0:23:52 13.809 12.574 12.264 12.202 12.190  1.235  0.310  0.372  0.384  0.062  0.074
 113_475        21:41:51    0:39:19 13.083 10.778  9.898  9.611  9.460  2.305  0.881  1.167  1.319  0.286  0.438
 113_263        21:41:53    0:25:37 16.760 15.518 15.454 15.481 15.525  1.242  0.064  0.037 -0.007 -0.027 -0.071
 113_265        21:41:53    0:18:02 16.451 15.172 14.731 14.574 14.503  1.279  0.441  0.598  0.669  0.157  0.228
 113_366        21:41:54    0:29:21 16.407 14.031 13.110 12.764 12.575  2.376  0.921  1.267  1.456  0.346  0.535
 113_268        21:41:57    0:19:53 16.606 15.491 15.102 14.934 14.855  1.115  0.388  0.557  0.636  0.169  0.247
 113_34         21:41:59    0:01:07 16.390 15.324 15.046 14.937 14.896  1.065  0.278  0.387  0.428  0.109  0.150
 113_372        21:42:02    0:28:36 15.187 13.936 13.463 13.330 13.274  1.250  0.474  0.606  0.662  0.133  0.188
 113_149        21:42:06    0:09:27 14.896 13.697 13.275 13.126 13.061  1.199  0.422  0.570  0.636  0.148  0.214
 113_153        21:42:09    0:15:06 16.306 14.773 14.221 14.019 13.920  1.533  0.552  0.754  0.853  0.202  0.301
 113_272        21:42:21    0:21:04 15.371 14.138 13.704 13.601 13.563  1.232  0.435  0.538  0.575  0.103  0.141
 113_158        21:42:22    0:14:09 14.882 13.401 12.872 12.735 12.677  1.481  0.529  0.666  0.724  0.137  0.195
 113_156        21:42:22    0:12:06 12.460 11.399 11.076 10.999 10.977  1.061  0.322  0.400  0.422  0.078  0.099
 113_491        21:42:25    0:43:53 16.243 14.681 14.109 13.927 13.841  1.562  0.572  0.754  0.840  0.182  0.268
 113_492        21:42:28    0:38:21 13.511 12.364 12.013 11.909 11.871  1.147  0.351  0.455  0.493  0.104  0.142
 113_493        21:42:29    0:38:10 13.768 12.087 11.492 11.337 11.267  1.681  0.595  0.750  0.820  0.155  0.225
 113_495        21:42:30    0:38:07 14.719 12.847 12.083 11.826 11.693  1.871  0.764  1.021  1.155  0.257  0.390
 113_163        21:42:35    0:16:46 16.075 14.788 14.328 14.210 14.163  1.286  0.461  0.579  0.625  0.118  0.164
 113_165        21:42:38    0:15:34 17.000 15.856 15.455 15.300 15.231  1.144  0.401  0.555  0.624  0.154  0.223
 113_281        21:42:39    0:19:00 16.527 15.423 15.098 14.976 14.927  1.104  0.325  0.447  0.496  0.122  0.171
 113_167        21:42:41    0:16:08 16.148 15.055 14.658 14.520 14.461  1.093  0.397  0.535  0.595  0.138  0.198
 113_177        21:42:56    0:14:46 15.461 13.882 13.283 13.086 12.990  1.579  0.598  0.796  0.892  0.197  0.293
 113_182        21:43:08    0:14:51 15.849 14.619 14.157 13.974 13.886  1.230  0.462  0.646  0.733  0.184  0.271
 113_187        21:43:20    0:16:52 18.032 15.555 14.669 14.375 14.218  2.477  0.886  1.180  1.337  0.294  0.451
 113_189        21:43:27    0:17:22 18.389 15.927 14.983 14.620 14.421  2.462  0.944  1.307  1.506  0.363  0.562
 113_307        21:43:30    0:18:02 17.123 14.726 13.771 13.400 13.195  2.397  0.954  1.326  1.531  0.372  0.576
 113_191        21:43:33    0:15:56 14.112 12.664 12.055 11.829 11.715  1.448  0.609  0.836  0.950  0.227  0.341
 113_195        21:43:40    0:17:22 15.398 13.981 13.444 13.270 13.188  1.417  0.537  0.711  0.793  0.175  0.257
 G93_48         21:52:25    2:23:20 12.662 12.615 12.853 13.175 13.402  0.047 -0.238 -0.561 -0.788 -0.322 -0.549
 PG2213-006C    22:16:18   -0:22:15 16.777 15.393 14.866 14.700 14.623  1.384  0.527  0.693  0.769  0.166  0.242
 PG2213-006B    22:16:22   -0:21:49 14.555 13.005 12.449 12.285 12.210  1.550  0.556  0.720  0.796  0.164  0.239
 PG2213-006A    22:16:24   -0:21:27 15.713 14.435 13.958 13.793 13.717  1.278  0.477  0.642  0.717  0.165  0.241
 PG2213-006     22:16:28   -0:21:15 13.470 13.882 14.340 14.678 14.915 -0.413 -0.458 -0.796 -1.033 -0.338 -0.575
 G156_31        22:38:28  -15:19:17 16.440 13.357 11.494  9.356  8.264  3.083  1.863  4.001  5.094  2.139  3.231
 114_531        22:40:37    0:51:56 13.781 12.384 11.845 11.680 11.604  1.397  0.540  0.705  0.780  0.165  0.241
 114_637        22:40:43    1:03:10 13.962 12.399 11.788 11.611 11.528  1.564  0.611  0.788  0.871  0.177  0.260
 114_446        22:41:04    0:46:04 13.824 12.357 11.813 11.681 11.626  1.467  0.544  0.675  0.731  0.132  0.187
 114_654        22:41:26    1:10:11 13.466 12.080 11.622 11.517 11.479  1.386  0.459  0.563  0.601  0.104  0.142
 114_656        22:41:35    1:11:13 15.168 13.064 12.281 12.015 11.877  2.103  0.783  1.049  1.188  0.266  0.405
 114_548        22:41:37    0:59:07 15.554 12.244 11.044 10.636 10.409  3.311  1.200  1.608  1.835  0.408  0.635
 114_750        22:41:45    1:12:38 12.425 11.773 12.046 12.291 12.470  0.651 -0.273 -0.518 -0.697 -0.245 -0.424
 114_670        22:42:10    1:10:17 14.484 11.656 10.620 10.300 10.128  2.828  1.036  1.356  1.528  0.320  0.492
 114_176        22:43:11    0:21:16 13.648  9.951  8.621  8.149  7.881  3.697  1.329  1.802  2.069  0.473  0.740
 G156_57        22:53:16  -14:15:38 13.703 10.931  9.528  8.089  7.476  2.771  1.404  2.843  3.456  1.439  2.052
 GD_246         23:12:35   10:50:27 12.298 12.796 13.360 13.769 14.051 -0.498 -0.564 -0.973 -1.255 -0.409 -0.691
 F_108          23:16:12   -1:50:35 12.395 12.706 13.183 13.545 13.798 -0.312 -0.477 -0.839 -1.091 -0.362 -0.615
 PG2317+046     23:19:55    4:52:35 12.189 12.618 13.107 13.371 13.562 -0.429 -0.488 -0.753 -0.944 -0.264 -0.456
 PG2331+055     23:33:44    5:46:36 15.493 15.025 15.324 15.585 15.774  0.468 -0.299 -0.560 -0.749 -0.260 -0.449
 PG2331+055A    23:33:49    5:46:49 14.841 13.346 12.798 12.635 12.560  1.495  0.548  0.711  0.786  0.163  0.238
 PG2331+055B    23:33:51    5:45:07 16.815 15.083 14.453 14.238 14.131  1.732  0.630  0.845  0.952  0.215  0.322
 PG2336+004B    23:38:39    0:42:42 13.687 12.595 12.293 12.213 12.190  1.092  0.302  0.382  0.405  0.080  0.102
 PG2336+004A    23:38:43    0:42:24 12.864 11.537 11.054 10.920 10.863  1.326  0.483  0.618  0.674  0.135  0.191
 PG2336+004     23:38:44    0:42:55 15.745 15.683 16.093 16.370 16.570  0.062 -0.411 -0.688 -0.887 -0.277 -0.476
 115_554        23:41:31    1:26:26 14.151 12.255 11.430 11.132 10.974  1.896  0.825  1.122  1.281  0.297  0.455
 115_486        23:41:33    1:16:45 13.710 12.638 12.350 12.279 12.261  1.072  0.288  0.359  0.377  0.072  0.090
 115_412        23:42:01    1:09:01 13.495 12.410 12.038 11.940 11.906  1.085  0.372  0.470  0.504  0.098  0.133
 115_268        23:42:30    0:52:11 13.975 12.729 12.293 12.182 12.140  1.246  0.436  0.547  0.589  0.111  0.153
 115_420        23:42:36    1:05:58 12.406 11.303 11.042 10.985 10.976  1.103  0.261  0.319  0.327  0.057  0.066
 115_271        23:42:41    0:45:10 11.199  9.919  9.504  9.392  9.349  1.279  0.416  0.528  0.571  0.112  0.155
 115_516        23:44:15    1:14:13 13.077 10.890 10.040  9.747  9.591  2.187  0.849  1.143  1.298  0.293  0.449
 PG2349+002     23:51:53    0:28:17 12.919 13.050 13.481 13.824 14.065 -0.131 -0.431 -0.774 -1.015 -0.344 -0.584
